canonical_id,column_excel,sheet,study,granularity,db_target,in_ecmo,in_acc,overlap_ecmo_acc,occurrence_count,all_db_targets,patient_scenarios,unified_collection
patient.nome,NOME,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → NOME,True,True,True,30,ACC → 6 - 12H → NOME || ACC → Ammissione → NOME || ACC → Anagrafica → NOME || ACC → Anamnesi → NOME || ACC → DAY 1 → NOME || ACC → DAY 2 → NOME || ACC → DAY 3 → NOME || ACC → Outcome → NOME || ACC → PS → NOME || ACC → Pre-H → NOME || ECMO → 24HRS ECLS ASSESSMENT → NOME || ECMO → ANAGRAFICA → NOME || ECMO → CANNULA → NOME || ECMO → CARDIAC SURGERY PROCEDURES → NOME || ECMO → CARDIAC → NOME || ECMO → CATH DURING ECMO → NOME || ECMO → COMPLICANZE → NOME || ECMO → DIAGNOSI → NOME || ECMO → ECLS CARE → NOME || ECMO → ECPR 24HRS → NOME || ECMO → ECPR ACC → NOME || ECMO → ECPR INCANULAMENTO → NOME || ECMO → ECPR_ANAMNESI → NOME || ECMO → EQUIPMENT → NOME || ECMO → INFEZIONI → NOME || ECMO → OUTCOME → NOME || ECMO → PRE-ECLS ASSESSMENT → NOME || ECMO → PRE-ECLS SUPPORT → NOME || ECMO → PROCEDURES → NOME || ECMO → RUN → NOME,Tutti: solo ACC | solo ECMO | entrambi,UNIFICARE (1 inserimento)
outcome.exitus,EXITUS,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → EXITUS,False,True,False,4,ACC → 6 - 12H → EXITUS || ACC → DAY 1 → EXITUS || ACC → DAY 2 → EXITUS || ACC → DAY 3 → EXITUS,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.SAPS_II,SAPS-II,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → SAPS-II,False,True,False,1,ACC → DAY 1 → SAPS-II,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
vitals.temp,TEMPERATURA CORPOREA,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → TEMPERATURA CORPOREA,False,True,False,5,ACC → 6 - 12H → TEMPERATURA CORPOREA || ACC → Ammissione → TEMPERATURA CORPOREA || ACC → DAY 1 → TEMPERATURA CORPOREA || ACC → DAY 2 → TEMPERATURA CORPOREA || ACC → DAY 3 → TEMPERATURA CORPOREA,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
blood_gas.ph,EGA - pH,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → EGA - pH,True,True,True,8,ACC → 6 - 12H → EGA - pH || ACC → Ammissione → EGA - pH || ACC → DAY 1 → EGA - pH || ACC → DAY 2 → EGA - pH || ACC → DAY 3 → EGA - pH || ECMO → 24HRS ECLS ASSESSMENT → pH || ECMO → ECPR INCANULAMENTO → pH || ECMO → PRE-ECLS ASSESSMENT → pH,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
blood_gas.pao2,EGA - PaO2,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → EGA - PaO2,True,True,True,8,ACC → 6 - 12H → EGA - PaO2 || ACC → Ammissione → EGA - PaO2 || ACC → DAY 1 → EGA - PaO2 || ACC → DAY 2 → EGA - PaO2 || ACC → DAY 3 → EGA - PaO2 || ECMO → 24HRS ECLS ASSESSMENT → pO2 || ECMO → ECPR INCANULAMENTO → pO2 || ECMO → PRE-ECLS ASSESSMENT → pO2,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
blood_gas.paco2,EGA - PaCO2,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → EGA - PaCO2,True,True,True,8,ACC → 6 - 12H → EGA - PaCO2 || ACC → Ammissione → EGA - PaCO2 || ACC → DAY 1 → EGA - PaCO2 || ACC → DAY 2 → EGA - PaCO2 || ACC → DAY 3 → EGA - PaCO2 || ECMO → 24HRS ECLS ASSESSMENT → pCO2 || ECMO → ECPR INCANULAMENTO → pCO2 || ECMO → PRE-ECLS ASSESSMENT → pCO2,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
blood_gas.fio2,EGA -FIO2,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → EGA -FIO2,True,True,True,6,ACC → 6 - 12H → EGA -FIO2 || ACC → Ammissione → EGA -FIO2 || ACC → DAY 1 → EGA -FIO2 || ACC → DAY 2 → EGA -FIO2 || ACC → DAY 3 → EGA -FIO2 || ECMO → 24HRS ECLS ASSESSMENT → FiO2,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
blood_gas.pf_ratio,P/F,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → P/F,False,True,False,5,ACC → 6 - 12H → P/F || ACC → Ammissione → P/F || ACC → DAY 1 → P/F || ACC → DAY 2 → P/F || ACC → DAY 3 → P/F,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
blood_gas.hco3,HCO3,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → HCO3,True,True,True,8,ACC → 6 - 12H → HCO3 || ACC → Ammissione → HCO3 || ACC → DAY 1 → HCO3 || ACC → DAY 2 → HCO3 || ACC → DAY 3 → HCO3 || ECMO → 24HRS ECLS ASSESSMENT → HCO3- || ECMO → ECPR INCANULAMENTO → HCO3- || ECMO → PRE-ECLS ASSESSMENT → HCO3-,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
unique.CT02,cT02,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → cT02,False,True,False,1,ACC → DAY 1 → cT02,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
blood_gas.be,BE,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → BE,True,True,True,8,ACC → 6 - 12H → BE || ACC → Ammissione → BE || ACC → DAY 1 → BE || ACC → DAY 2 → BE || ACC → DAY 3 → BE || ECMO → 24HRS ECLS ASSESSMENT → BE || ECMO → ECPR INCANULAMENTO → BE || ECMO → PRE-ECLS ASSESSMENT → BE,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
lab.ht,HT,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → HT,True,True,True,8,ACC → 6 - 12H → HT || ACC → Ammissione → Ht || ACC → DAY 1 → HT || ACC → DAY 2 → HT || ACC → DAY 3 → HT || ECMO → 24HRS ECLS ASSESSMENT → HT || ECMO → ECPR INCANULAMENTO → HT || ECMO → PRE-ECLS ASSESSMENT → HT,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
lab.hb,Hb,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → Hb,True,True,True,9,ACC → 6 - 12H → HB || ACC → Ammissione → HB || ACC → DAY 1 → Hb || ACC → DAY 2 → HB || ACC → DAY 3 → HB || ACC → PS → HB || ECMO → 24HRS ECLS ASSESSMENT → Hb || ECMO → ECPR INCANULAMENTO → Hb || ECMO → PRE-ECLS ASSESSMENT → Hb,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
blood_gas.sao2,SO2,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → SO2,True,True,True,8,ACC → 6 - 12H → SO2 || ACC → Ammissione → EGA - SO2 || ACC → DAY 1 → SO2 || ACC → DAY 2 → SO2 || ACC → DAY 3 → SO2 || ECMO → 24HRS ECLS ASSESSMENT → O2Hb || ECMO → ECPR INCANULAMENTO → O2Hb || ECMO → PRE-ECLS ASSESSMENT → O2Hb,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
unique.FO2_HB,FO2-HB,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → FO2-HB,False,True,False,5,ACC → 6 - 12H → FO2-HB || ACC → Ammissione → FO2-HB || ACC → DAY 1 → FO2-HB || ACC → DAY 2 → FO2-HB || ACC → DAY 3 → FO2-HB,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.FCO_HB,FCO-HB,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → FCO-HB,False,True,False,5,ACC → 6 - 12H → FCO-HB || ACC → Ammissione → FCO-HB || ACC → DAY 1 → FCO-HB || ACC → DAY 2 → FCO-HB || ACC → DAY 3 → FCO-HB,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.FMET_HB,FMET-HB,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → FMET-HB,False,True,False,2,ACC → Ammissione → FMET-HB || ACC → DAY 1 → FMET-HB,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.FH_HB,FH-HB,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → FH-HB,False,True,False,5,ACC → 6 - 12H → FH-HB || ACC → Ammissione → FH-HB || ACC → DAY 1 → FH-HB || ACC → DAY 2 → FH-HB || ACC → DAY 3 → FH-HB,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
lab.na,NA,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → NA,False,True,False,5,ACC → 6 - 12H → NA || ACC → Ammissione → NA || ACC → DAY 1 → NA || ACC → DAY 2 → NA || ACC → DAY 3 → NA,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
lab.k,K,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → K,False,True,False,5,ACC → 6 - 12H → K || ACC → Ammissione → K || ACC → DAY 1 → K || ACC → DAY 2 → K || ACC → DAY 3 → K,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
lab.ca,CA,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → CA,False,True,False,5,ACC → 6 - 12H → CA || ACC → Ammissione → CA || ACC → DAY 1 → CA || ACC → DAY 2 → CA || ACC → DAY 3 → CA,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
lab.cl,CL,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → CL,False,True,False,5,ACC → 6 - 12H → CL || ACC → Ammissione → CL || ACC → DAY 1 → CL || ACC → DAY 2 → CL || ACC → DAY 3 → CL,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.ANION_GAP,ANION GAP,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → ANION GAP,False,True,False,5,ACC → 6 - 12H → ANION GAP || ACC → Ammissione → ANION GAP || ACC → DAY 1 → ANION GAP || ACC → DAY 2 → ANION GAP || ACC → DAY 3 → ANION GAP,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.OSM,OSM,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → OSM,False,True,False,5,ACC → 6 - 12H → OSM || ACC → Ammissione → OSM || ACC → DAY 1 → OSM || ACC → DAY 2 → OSM || ACC → DAY 3 → OSM,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
lab.glucose,GLU,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → GLU,False,True,False,5,ACC → 6 - 12H → GLU || ACC → Ammissione → GLU || ACC → DAY 1 → GLU || ACC → DAY 2 → GLU || ACC → DAY 3 → GLU,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
blood_gas.lactate,LAC,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → LAC,True,True,True,9,ACC → 6 - 12H → LAC || ACC → Ammissione → LAC || ACC → DAY 1 → LAC || ACC → DAY 2 → LAC || ACC → DAY 3 → LAC || ACC → PS → LAC || ECMO → 24HRS ECLS ASSESSMENT → Lac || ECMO → ECPR INCANULAMENTO → Lac || ECMO → PRE-ECLS ASSESSMENT → Lac,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
unique.CACG,CACG,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → CACG,False,True,False,5,ACC → 6 - 12H → CACG || ACC → DAY 1 → CACG || ACC → DAY 2 → CACG || ACC → DAY 3 → CACG || ACC → PS → CACG,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.ESITO,ESITO,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → ESITO,False,True,False,4,ACC → 6 - 12H → ESITO || ACC → DAY 1 → ESITO || ACC → DAY 3 → ESITO || ACC → PS → ESITO,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.PCI,PCI,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → PCI,False,True,False,5,ACC → 6 - 12H → PCI || ACC → DAY 1 → PCI || ACC → DAY 2 → PCI || ACC → DAY 3 → PCI || ACC → PS → PCI,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.CCH,CCH,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → CCH,False,True,False,5,ACC → 6 - 12H → CCH || ACC → DAY 1 → CCH || ACC → DAY 2 → CCH || ACC → DAY 3 → CCH || ACC → PS → CCH,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.DIMERO,DIMERO,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → DIMERO,False,True,False,6,ACC → 6 - 12H → DIMERO || ACC → Ammissione → DIMERO || ACC → DAY 1 → DIMERO || ACC → DAY 2 → DIMERO || ACC → DAY 3 → DIMERO || ACC → PS → DIMERO,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.FBG,FBG,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → FBG,False,True,False,6,ACC → 6 - 12H → FBG || ACC → Ammissione → FBG || ACC → DAY 1 → FBG || ACC → DAY 2 → FBG || ACC → DAY 3 → FBG || ACC → PS → FBG,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
lab.inr,INR,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → INR,False,True,False,6,ACC → 6 - 12H → INR || ACC → Ammissione → INR || ACC → DAY 1 → INR || ACC → DAY 2 → INR || ACC → DAY 3 → INR || ACC → PS → INR,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
lab.ptt,PTTr,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → PTTr,False,True,False,6,ACC → 6 - 12H → PTTr || ACC → Ammissione → PTTr || ACC → DAY 1 → PTTr || ACC → DAY 2 → PTTr || ACC → DAY 3 → PTTr || ACC → PS → PTTr,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
lab.wbc,WBC,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → WBC,False,True,False,6,ACC → 6 - 12H → WBC || ACC → Ammissione → WBC || ACC → DAY 1 → WBC || ACC → DAY 2 → WBC || ACC → DAY 3 → WBC || ACC → PS → WBC,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.N,N,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → N,False,True,False,6,ACC → 6 - 12H → N || ACC → Ammissione → N || ACC → DAY 1 → N || ACC → DAY 2 → N || ACC → DAY 3 → N || ACC → PS → N,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.L,L,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → L,False,True,False,6,ACC → 6 - 12H → L || ACC → Ammissione → L || ACC → DAY 1 → L || ACC → DAY 2 → L || ACC → DAY 3 → L || ACC → PS → L,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.MONO,MONO,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → MONO,False,True,False,6,ACC → 6 - 12H → MONO || ACC → Ammissione → MONO || ACC → DAY 1 → MONO || ACC → DAY 2 → MONO || ACC → DAY 3 → MONO || ACC → PS → MONO,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
lab.plt,PLT,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → PLT,False,True,False,6,ACC → 6 - 12H → PLT || ACC → Ammissione → PLT || ACC → DAY 1 → PLT || ACC → DAY 2 → PLT || ACC → DAY 3 → PLT || ACC → PS → PLT,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
lab.pcr,PCR,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → PCR,False,True,False,6,ACC → 6 - 12H → PCR || ACC → Ammissione → PCR || ACC → DAY 1 → PCR || ACC → DAY 2 → PCR || ACC → DAY 3 → PCR || ACC → PS → PCR,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
lab.pct,PCT,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → PCT,False,True,False,6,ACC → 6 - 12H → PCT || ACC → Ammissione → PCT || ACC → DAY 1 → PCT || ACC → DAY 2 → PCT || ACC → DAY 3 → PCT || ACC → PS → PCT,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
lab.creatinine,CREA,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → CREA,False,True,False,6,ACC → 6 - 12H → CREA || ACC → Ammissione → CREA || ACC → DAY 1 → CREA || ACC → DAY 2 → CREA || ACC → DAY 3 → CREA || ACC → PS → CREA,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.BILI,BILI,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → BILI,False,True,False,6,ACC → 6 - 12H → BILI || ACC → Ammissione → BILI || ACC → DAY 1 → BILI || ACC → DAY 2 → BILI || ACC → DAY 3 → BILI || ACC → PS → BILI,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
vent.mode,MOD VENT,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → MOD VENT,True,True,True,7,ACC → 6 - 12H → MOD VENT || ACC → Ammissione → MOD VENT || ACC → DAY 1 → MOD VENT || ACC → DAY 2 → MOD VENT || ACC → DAY 3 → MOD VENT || ECMO → 24HRS ECLS ASSESSMENT → TYPE || ECMO → PRE-ECLS ASSESSMENT → TYPE,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
vent.tv,VT,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → VT,True,True,True,7,ACC → 6 - 12H → VT || ACC → Ammissione → VT || ACC → DAY 1 → VT || ACC → DAY 2 → VT || ACC → DAY 3 → VT || ECMO → 24HRS ECLS ASSESSMENT → TV || ECMO → PRE-ECLS ASSESSMENT → TV,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
vent.rr,FR,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → FR,True,True,True,8,ACC → 6 - 12H → FR || ACC → Ammissione → FR || ACC → DAY 1 → FR || ACC → DAY 2 → FR || ACC → DAY 3 → FR || ECMO → 24HRS ECLS ASSESSMENT → RR || ECMO → CANNULA → FR || ECMO → PRE-ECLS ASSESSMENT → RR,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
vent.peep,PEEP,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → PEEP,True,True,True,7,ACC → 6 - 12H → PEEP || ACC → Ammissione → PEEP || ACC → DAY 1 → PEEP || ACC → DAY 2 → PEEP || ACC → DAY 3 → PEEP || ECMO → 24HRS ECLS ASSESSMENT → PEEP || ECMO → PRE-ECLS ASSESSMENT → PEEP,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
vent.ppeak,Picco,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → Picco,False,True,False,2,ACC → Ammissione → PICCO || ACC → DAY 1 → Picco,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
vent.pplat,Plateau,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → Plateau,True,True,True,7,ACC → 6 - 12H → PLAT || ACC → Ammissione → PLAT || ACC → DAY 1 → Plateau || ACC → DAY 2 → PLAT || ACC → DAY 3 → PLAT || ECMO → 24HRS ECLS ASSESSMENT → Pplat || ECMO → PRE-ECLS ASSESSMENT → Pplat,Solo se arruolato ACC; indipendente da ECMO successivo,UNIFICARE (1 inserimento)
vent.compliance,CRS,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → CRS,False,True,False,5,ACC → 6 - 12H → CRS || ACC → Ammissione → CRS || ACC → DAY 1 → CRS || ACC → DAY 2 → CRS || ACC → DAY 3 → CRS,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.DISSEDAZIONE,DISSEDAZIONE,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → DISSEDAZIONE,False,True,False,4,ACC → 6 - 12H → DISSEDAZIONE || ACC → DAY 1 → DISSEDAZIONE || ACC → DAY 2 → DISSEDAZIONE || ACC → DAY 3 → DISSEDAZIONE,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
neuro.enolase,ENOLASI,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → ENOLASI,False,True,False,4,ACC → 6 - 12H → ENOLASI || ACC → DAY 1 → ENOLASI || ACC → DAY 2 → ENOLASI || ACC → DAY 3 → ENOLASI,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
neuro.npi,NPI DX,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → NPI DX,False,True,False,8,ACC → 6 - 12H → NPI DX || ACC → 6 - 12H → NPI SX || ACC → DAY 1 → NPI DX || ACC → DAY 1 → NPI SX || ACC → DAY 2 → NPI DX || ACC → DAY 2 → NPI SX || ACC → DAY 3 → NPI DX || ACC → DAY 3 → NPI SX,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
neuro.npi,NPI SX,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → NPI SX,False,True,False,8,ACC → 6 - 12H → NPI DX || ACC → 6 - 12H → NPI SX || ACC → DAY 1 → NPI DX || ACC → DAY 1 → NPI SX || ACC → DAY 2 → NPI DX || ACC → DAY 2 → NPI SX || ACC → DAY 3 → NPI DX || ACC → DAY 3 → NPI SX,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.CORNEALE,CORNEALE,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → CORNEALE,False,True,False,4,ACC → 6 - 12H → CORNEALE || ACC → DAY 1 → CORNEALE || ACC → DAY 2 → CORNEALE || ACC → DAY 3 → CORNEALE,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.CARENALE,CARENALE,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → CARENALE,False,True,False,4,ACC → 6 - 12H → CARENALE || ACC → DAY 1 → CARENALE || ACC → DAY 2 → CARENALE || ACC → DAY 3 → CARENALE,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.FMT,FMT,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → FMT,False,True,False,4,ACC → 6 - 12H → FMT || ACC → DAY 1 → FMT || ACC → DAY 2 → FMT || ACC → DAY 3 → FMT,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
unique.N20,N20,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → N20,False,True,False,4,ACC → 6 - 12H → N20 || ACC → DAY 1 → N20 || ACC → DAY 2 → N20 || ACC → DAY 3 → N20,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
neuro.gcs,GCS - E,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → GCS - E,False,True,False,12,ACC → 6 - 12H → GCS - E || ACC → 6 - 12H → GCS - M || ACC → 6 - 12H → GCS - V || ACC → DAY 1 → GCS - E || ACC → DAY 1 → GCS - M || ACC → DAY 1 → GCS - V || ACC → DAY 2 → GCS-E T1 || ACC → DAY 2 → GCS-M T1 || ACC → DAY 2 → GCS-V T1 || ACC → DAY 3 → GCS - E || ACC → DAY 3 → GCS - M || ACC → DAY 3 → GCS - V,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
neuro.gcs,GCS - V,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → GCS - V,False,True,False,12,ACC → 6 - 12H → GCS - E || ACC → 6 - 12H → GCS - M || ACC → 6 - 12H → GCS - V || ACC → DAY 1 → GCS - E || ACC → DAY 1 → GCS - M || ACC → DAY 1 → GCS - V || ACC → DAY 2 → GCS-E T1 || ACC → DAY 2 → GCS-M T1 || ACC → DAY 2 → GCS-V T1 || ACC → DAY 3 → GCS - E || ACC → DAY 3 → GCS - M || ACC → DAY 3 → GCS - V,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
neuro.gcs,GCS - M,DAY 1,ACC,acc_timepoint_day_1,ACC → DAY 1 → GCS - M,False,True,False,12,ACC → 6 - 12H → GCS - E || ACC → 6 - 12H → GCS - M || ACC → 6 - 12H → GCS - V || ACC → DAY 1 → GCS - E || ACC → DAY 1 → GCS - M || ACC → DAY 1 → GCS - V || ACC → DAY 2 → GCS-E T1 || ACC → DAY 2 → GCS-M T1 || ACC → DAY 2 → GCS-V T1 || ACC → DAY 3 → GCS - E || ACC → DAY 3 → GCS - M || ACC → DAY 3 → GCS - V,Solo se arruolato ACC; indipendente da ECMO successivo,PER STUDIO/FOGLIO
patient.sdo,SDO,DAY 2,ACC,acc_timepoint_day_2,ACC → DAY 2 → SDO,True,True,True,30,ACC → 6 - 12H → SDO || ACC → Ammissione → SDO || ACC → Anagrafica → SDO || ACC → Anamnesi → SDO || ACC → DAY 1 → SDO || ACC → DAY 2 → SDO || ACC → DAY 3 → SDO || ACC → Outcome → SDO || ACC → PS → SDO || ACC → Pre-H → SDO || ECMO → 24HRS ECLS ASSESSMENT → SDO || ECMO → ANAGRAFICA → SDO || ECMO → CANNULA → SDO || ECMO → CARDIAC SURGERY PROCEDURES → SDO || ECMO → CARDIAC → SDO || ECMO → CATH DURING ECMO → SDO || ECMO → COMPLICANZE → SDO || ECMO → DIAGNOSI → SDO || ECMO → ECLS CARE → SDO || ECMO → ECPR 24HRS → SDO || ECMO → ECPR ACC → SDO || ECMO → ECPR INCANULAMENTO → SDO || ECMO → ECPR_ANAMNESI → SDO || ECMO → EQUIPMENT → SDO || ECMO → INFEZIONI → SDO || ECMO → OUTCOME → SDO || ECMO → PRE-ECLS ASSESSMENT → SDO || ECMO → PRE-ECLS SUPPORT → SDO || ECMO → PROCEDURES → SDO || ECMO → RUN → SDO,Tutti: solo ACC | solo ECMO | entrambi,UNIFICARE (1 inserimento)
